time,station_id,station_name,latitude,longitude,depth,mass_concentration_of_oxygen_in_sea_water,sample_depth,sea_water_temperature,sea_water_salinity,fractional_saturation_of_oxygen_in_sea_water
UTC,,,degrees_north,degrees_east,m,mg/L,m,degree_C,,percent
2017-06-02T11:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.12,1.072,20.763,8.14,95.1
2017-06-02T11:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.29,1.09,20.755,8.23,97.2
2017-06-02T12:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.57,1.114,20.815,8.34,100.6
2017-06-02T12:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.64,1.133,20.818,8.64,101.6
2017-06-02T12:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,9.01,1.154,20.834,8.4,105.8
2017-06-02T12:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,9.18,1.166,20.922,8.39,108.0
2017-06-02T13:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,9.55,1.186,21.039,8.28,112.6
2017-06-02T13:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.01,1.197,21.197,8.27,118.2
2017-06-02T13:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,9.99,1.215,21.298,8.2,118.3
2017-06-02T13:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.05,1.222,21.337,8.3,119.2
2017-06-02T14:00:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.0,1.232,21.383,8.18,118.5
2017-06-02T14:15:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,9.78,1.238,21.431,8.61,116.3
2017-06-02T14:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,9.84,1.236,21.332,8.59,116.8
2017-06-02T14:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.15,1.236,21.241,8.54,120.2
2017-06-02T15:00:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.3,1.231,21.288,8.67,122.2
2017-06-02T15:15:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.62,1.227,21.361,8.6,126.2
2017-06-02T15:30:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.87,1.219,21.368,8.78,129.3
2017-06-02T15:45:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.04,1.208,21.441,8.56,131.3
2017-06-02T16:00:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.86,1.197,21.522,8.44,129.3
2017-06-02T16:15:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.88,1.174,21.538,8.83,129.9
2017-06-02T16:30:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.07,1.158,21.772,8.38,132.4
2017-06-02T16:45:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.39,1.137,22.247,8.35,125.3
2017-06-02T17:00:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.44,1.12,22.756,8.24,127.1
2017-06-02T17:15:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.75,1.097,22.615,8.33,130.6
2017-06-02T17:30:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.89,1.076,22.698,8.48,132.6
2017-06-02T17:45:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.68,1.058,22.234,8.11,140.6
2017-06-02T18:00:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.31,1.034,22.809,8.28,137.8
2017-06-02T18:15:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.37,1.013,23.035,8.17,139.0
2017-06-02T18:30:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.26,0.992,23.207,7.99,138.0
2017-06-02T18:45:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.26,0.976,23.42,8.27,138.8
2017-06-02T19:00:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.87,0.946,23.509,8.18,146.4
2017-06-02T19:15:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.57,0.938,23.516,8.04,154.9
2017-06-02T19:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.12,0.908,23.67,8.56,150.2
2017-06-02T19:45:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.63,0.894,23.762,8.2,156.6
2017-06-02T20:00:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.98,0.892,23.852,8.25,161.2
2017-06-02T20:15:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.82,0.867,23.912,8.29,159.4
2017-06-02T20:30:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.76,0.869,24.025,8.12,158.8
2017-06-02T20:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.58,0.851,24.104,8.31,157.0
2017-06-02T21:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.43,0.855,24.228,8.23,155.4
2017-06-02T21:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.26,0.863,24.263,8.31,153.5
2017-06-02T21:30:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.97,0.862,24.283,8.26,149.8
2017-06-02T21:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.2,0.865,24.331,8.08,152.7
2017-06-02T22:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.82,0.859,24.3,8.09,147.8
2017-06-02T22:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.4,0.874,24.245,8.34,142.7
